Type,SKU,Name,Published,In stock?,Stock,Backorders allowed?,Parent
variation,mohoo-tokyo-box-004,TOKYO MOHOO BOX 東京魔盒煙彈（多種口味台灣現貨） - 芭樂,1,1,999,0,mohoo-tokyo-box
variation,mohoo-tokyo-box-005,TOKYO MOHOO BOX 東京魔盒煙彈（多種口味台灣現貨） - 荔枝,1,1,999,0,mohoo-tokyo-box
variation,mohoo-tokyo-box-006,TOKYO MOHOO BOX 東京魔盒煙彈（多種口味台灣現貨） - 芒果,1,1,999,0,mohoo-tokyo-box
variation,mohoo-tokyo-box-007,TOKYO MOHOO BOX 東京魔盒煙彈（多種口味台灣現貨） - 藍莓,1,1,999,0,mohoo-tokyo-box
variation,mohoo-tokyo-box-008,TOKYO MOHOO BOX 東京魔盒煙彈（多種口味台灣現貨） - 蜜桃,1,1,999,0,mohoo-tokyo-box
variation,mohoo-tokyo-box-009,TOKYO MOHOO BOX 東京魔盒煙彈（多種口味台灣現貨） - 蘋果,1,1,999,0,mohoo-tokyo-box
variation,mohoo-tokyo-box-010,TOKYO MOHOO BOX 東京魔盒煙彈（多種口味台灣現貨） - 哈密瓜,1,1,999,0,mohoo-tokyo-box
variation,mohoo-tokyo-box-011,TOKYO MOHOO BOX 東京魔盒煙彈（多種口味台灣現貨） - 西瓜,1,1,999,0,mohoo-tokyo-box
variation,mohoo-tokyo-box-012,TOKYO MOHOO BOX 東京魔盒煙彈（多種口味台灣現貨） - 可樂,1,1,999,0,mohoo-tokyo-box
variation,mohoo-tokyo-box-013,TOKYO MOHOO BOX 東京魔盒煙彈（多種口味台灣現貨） - 老冰棍,1,1,999,0,mohoo-tokyo-box
variation,mohoo-tokyo-box-014,TOKYO MOHOO BOX 東京魔盒煙彈（多種口味台灣現貨） - 能井,1,1,999,0,mohoo-tokyo-box
variation,mohoo-tokyo-box-015,TOKYO MOHOO BOX 東京魔盒煙彈（多種口味台灣現貨） - 礦泉水,1,1,999,0,mohoo-tokyo-box
variation,mohoo-tokyo-box-016,TOKYO MOHOO BOX 東京魔盒煙彈（多種口味台灣現貨） - 養樂多,1,1,999,0,mohoo-tokyo-box
variation,mohoo-tokyo-box-017,TOKYO MOHOO BOX 東京魔盒煙彈（多種口味台灣現貨） - 紅牛,1,1,999,0,mohoo-tokyo-box
variation,mohoo-tokyo-box-018,TOKYO MOHOO BOX 東京魔盒煙彈（多種口味台灣現貨） - 綠豆,1,1,999,0,mohoo-tokyo-box
variation,mohoo-tokyo-box-019,TOKYO MOHOO BOX 東京魔盒煙彈（多種口味台灣現貨） - 沙士,1,1,999,0,mohoo-tokyo-box
variation,mohoo-tokyo-box-020,TOKYO MOHOO BOX 東京魔盒煙彈（多種口味台灣現貨） - 雪碧,1,1,999,0,mohoo-tokyo-box
variation,mohoo-tokyo-box-021,TOKYO MOHOO BOX 東京魔盒煙彈（多種口味台灣現貨） - 草莓巧克力,1,1,999,0,mohoo-tokyo-box
variation,mohoo-tokyo-box-022,TOKYO MOHOO BOX 東京魔盒煙彈（多種口味台灣現貨） - 鐵觀音,1,1,999,0,mohoo-tokyo-box
variation,mohoo-tokyo-box-023,TOKYO MOHOO BOX 東京魔盒煙彈（多種口味台灣現貨） - 寶桃烏龍,1,1,999,0,mohoo-tokyo-box
variation,mohoo-tokyo-box-024,TOKYO MOHOO BOX 東京魔盒煙彈（多種口味台灣現貨） - 烏龍,1,1,999,0,mohoo-tokyo-box
variation,mohoo-tokyo-box-025,TOKYO MOHOO BOX 東京魔盒煙彈（多種口味台灣現貨） - 檸檬茉莉,1,1,999,0,mohoo-tokyo-box
variation,mohoo-tokyo-box-026,TOKYO MOHOO BOX 東京魔盒煙彈（多種口味台灣現貨） - 柳橙綠茶（極冰）,1,1,999,0,mohoo-tokyo-box
variation,mohoo-tokyo-box-027,TOKYO MOHOO BOX 東京魔盒煙彈（多種口味台灣現貨） - 西瓜蜜桃芒果,1,1,999,0,mohoo-tokyo-box
variation,mohoo-tokyo-box-028,TOKYO MOHOO BOX 東京魔盒煙彈（多種口味台灣現貨） - 芒果火龍果,1,1,999,0,mohoo-tokyo-box
variation,mohoo-tokyo-box-029,TOKYO MOHOO BOX 東京魔盒煙彈（多種口味台灣現貨） - 西柚葡萄柚,1,1,999,0,mohoo-tokyo-box
variation,mohoo-tokyo-box-030,TOKYO MOHOO BOX 東京魔盒煙彈（多種口味台灣現貨） - 檸檬海鹽,1,1,999,0,mohoo-tokyo-box
variation,mohoo-tokyo-box-031,TOKYO MOHOO BOX 東京魔盒煙彈（多種口味台灣現貨） - 無涼草莓,1,1,999,0,mohoo-tokyo-box
variation,mohoo-tokyo-box-032,TOKYO MOHOO BOX 東京魔盒煙彈（多種口味台灣現貨） - 無涼古巴雪茄,1,1,999,0,mohoo-tokyo-box
variation,mohoo-tokyo-box-033,TOKYO MOHOO BOX 東京魔盒煙彈（多種口味台灣現貨） - 無涼菸草,1,1,999,0,mohoo-tokyo-box
variation,mohoo-tokyo-box-034,TOKYO MOHOO BOX 東京魔盒煙彈（多種口味台灣現貨） - 無涼百香果,1,1,999,0,mohoo-tokyo-box
variation,mohoo-tokyo-box-035,TOKYO MOHOO BOX 東京魔盒煙彈（多種口味台灣現貨） - 無涼芭樂,1,1,999,0,mohoo-tokyo-box
variation,mohoo-tokyo-box-036,TOKYO MOHOO BOX 東京魔盒煙彈（多種口味台灣現貨） - 無涼葡萄,1,1,999,0,mohoo-tokyo-box
variation,mohoo-tokyo-box-037,TOKYO MOHOO BOX 東京魔盒煙彈（多種口味台灣現貨） - 極冰檸檬優格冰沙,1,1,999,0,mohoo-tokyo-box
variation,mohoo-tokyo-box-038,TOKYO MOHOO BOX 東京魔盒煙彈（多種口味台灣現貨） - 極冰紅標沙士糖,1,1,999,0,mohoo-tokyo-box
variation,mohoo-tokyo-box-039,TOKYO MOHOO BOX 東京魔盒煙彈（多種口味台灣現貨） - 極冰貴妃葡萄,1,1,999,0,mohoo-tokyo-box
variation,mohoo-tokyo-box-040,TOKYO MOHOO BOX 東京魔盒煙彈（多種口味台灣現貨） - 極冰柳橙綠茶,1,1,999,0,mohoo-tokyo-box
variation,mohoo-tokyo-box-041,TOKYO MOHOO BOX 東京魔盒煙彈（多種口味台灣現貨） - 極冰草莓優格冰沙,1,1,999,0,mohoo-tokyo-box
variation,mohoo-tokyo-box-042,TOKYO MOHOO BOX 東京魔盒煙彈（多種口味台灣現貨） - 竟礦力,1,1,999,0,mohoo-tokyo-box
variation,mohoo-tokyo-box-043,TOKYO MOHOO BOX 東京魔盒煙彈（多種口味台灣現貨） - 薄荷,1,1,999,0,mohoo-tokyo-box
variable,jupiter-6500-set,JUPITER 木星套裝 6500 口（換彈拋棄式電子煙，台灣現貨）,1,1,999,0,
variation,jupiter-6500-set-001,JUPITER 木星套裝 6500 口（換彈拋棄式電子煙，台灣現貨） - 菸草套裝,1,1,999,0,jupiter-6500-set
variation,jupiter-6500-set-002,JUPITER 木星套裝 6500 口（換彈拋棄式電子煙，台灣現貨） - 芋頭套裝,1,1,999,0,jupiter-6500-set
variation,jupiter-6500-set-003,JUPITER 木星套裝 6500 口（換彈拋棄式電子煙，台灣現貨） - 咖啡套裝,1,1,999,0,jupiter-6500-set
variation,jupiter-6500-set-004,JUPITER 木星套裝 6500 口（換彈拋棄式電子煙，台灣現貨） - 蘋果套裝,1,1,999,0,jupiter-6500-set
variation,jupiter-6500-set-005,JUPITER 木星套裝 6500 口（換彈拋棄式電子煙，台灣現貨） - 楊梅套裝,1,1,999,0,jupiter-6500-set
variable,vapor-storm-5000,VAPOR STORM 風暴 5000 口拋棄式飛霧發光一次性電子煙桿,1,1,999,0,
variation,vapor-storm-5000-001,VAPOR STORM 風暴 5000 口拋棄式飛霧發光一次性電子煙桿 - 荔枝,1,1,999,0,vapor-storm-5000
variation,vapor-storm-5000-002,VAPOR STORM 風暴 5000 口拋棄式飛霧發光一次性電子煙桿 - 鳳梨,1,1,999,0,vapor-storm-5000
variation,vapor-storm-5000-003,VAPOR STORM 風暴 5000 口拋棄式飛霧發光一次性電子煙桿 - 芒果,1,1,999,0,vapor-storm-5000
variation,vapor-storm-5000-004,VAPOR STORM 風暴 5000 口拋棄式飛霧發光一次性電子煙桿 - 葡萄,1,1,999,0,vapor-storm-5000
variation,vapor-storm-5000-005,VAPOR STORM 風暴 5000 口拋棄式飛霧發光一次性電子煙桿 - 西瓜,1,1,999,0,vapor-storm-5000
variation,vapor-storm-5000-006,VAPOR STORM 風暴 5000 口拋棄式飛霧發光一次性電子煙桿 - 青蘋果,1,1,999,0,vapor-storm-5000
variation,vapor-storm-5000-007,VAPOR STORM 風暴 5000 口拋棄式飛霧發光一次性電子煙桿 - 桃子,1,1,999,0,vapor-storm-5000
variation,vapor-storm-5000-008,VAPOR STORM 風暴 5000 口拋棄式飛霧發光一次性電子煙桿 - 茉莉花茶,1,1,999,0,vapor-storm-5000
variation,vapor-storm-5000-009,VAPOR STORM 風暴 5000 口拋棄式飛霧發光一次性電子煙桿 - 鐵觀音,1,1,999,0,vapor-storm-5000
variation,vapor-storm-5000-010,VAPOR STORM 風暴 5000 口拋棄式飛霧發光一次性電子煙桿 - 龍井茶,1,1,999,0,vapor-storm-5000
variation,vapor-storm-5000-011,VAPOR STORM 風暴 5000 口拋棄式飛霧發光一次性電子煙桿 - 能井,1,1,999,0,vapor-storm-5000
variation,vapor-storm-5000-012,VAPOR STORM 風暴 5000 口拋棄式飛霧發光一次性電子煙桿 - 蜂蜜葡萄柚,1,1,999,0,vapor-storm-5000
variation,vapor-storm-5000-013,VAPOR STORM 風暴 5000 口拋棄式飛霧發光一次性電子煙桿 - 可樂,1,1,999,0,vapor-storm-5000
variation,vapor-storm-5000-014,VAPOR STORM 風暴 5000 口拋棄式飛霧發光一次性電子煙桿 - 咖啡,1,1,999,0,vapor-storm-5000
variation,vapor-storm-5000-015,VAPOR STORM 風暴 5000 口拋棄式飛霧發光一次性電子煙桿 - 薄荷,1,1,999,0,vapor-storm-5000
variation,vapor-storm-5000-016,VAPOR STORM 風暴 5000 口拋棄式飛霧發光一次性電子煙桿 - 冰泉,1,1,999,0,vapor-storm-5000
variable,hebat-gen6,HEBAT 喜貝六代 10000 口拋棄式一次性電子煙（15ml 台灣現貨）,1,1,999,0,
variation,hebat-gen6-001,HEBAT 喜貝六代 10000 口拋棄式一次性電子煙（15ml 台灣現貨） - 氣泡酒,1,1,999,0,hebat-gen6
variation,hebat-gen6-002,HEBAT 喜貝六代 10000 口拋棄式一次性電子煙（15ml 台灣現貨） - 能井,1,1,999,0,hebat-gen6
variation,hebat-gen6-003,HEBAT 喜貝六代 10000 口拋棄式一次性電子煙（15ml 台灣現貨） - 雪碧,1,1,999,0,hebat-gen6
variation,hebat-gen6-004,HEBAT 喜貝六代 10000 口拋棄式一次性電子煙（15ml 台灣現貨） - 芬達,1,1,999,0,hebat-gen6
variation,hebat-gen6-005,HEBAT 喜貝六代 10000 口拋棄式一次性電子煙（15ml 台灣現貨） - 養樂多,1,1,999,0,hebat-gen6
variation,hebat-gen6-006,HEBAT 喜貝六代 10000 口拋棄式一次性電子煙（15ml 台灣現貨） - 可樂,1,1,999,0,hebat-gen6
variation,hebat-gen6-007,HEBAT 喜貝六代 10000 口拋棄式一次性電子煙（15ml 台灣現貨） - 咖啡,1,1,999,0,hebat-gen6
variation,hebat-gen6-008,HEBAT 喜貝六代 10000 口拋棄式一次性電子煙（15ml 台灣現貨） - 檸檬水,1,1,999,0,hebat-gen6
variation,hebat-gen6-009,HEBAT 喜貝六代 10000 口拋棄式一次性電子煙（15ml 台灣現貨） - 白葡萄,1,1,999,0,hebat-gen6
variation,hebat-gen6-010,HEBAT 喜貝六代 10000 口拋棄式一次性電子煙（15ml 台灣現貨） - 芒果哈密瓜,1,1,999,0,hebat-gen6
variation,hebat-gen6-011,HEBAT 喜貝六代 10000 口拋棄式一次性電子煙（15ml 台灣現貨） - 西瓜,1,1,999,0,hebat-gen6
variation,hebat-gen6-012,HEBAT 喜貝六代 10000 口拋棄式一次性電子煙（15ml 台灣現貨） - 蜜桃,1,1,999,0,hebat-gen6
variation,hebat-gen6-013,HEBAT 喜貝六代 10000 口拋棄式一次性電子煙（15ml 台灣現貨） - 草莓,1,1,999,0,hebat-gen6
variation,hebat-gen6-014,HEBAT 喜貝六代 10000 口拋棄式一次性電子煙（15ml 台灣現貨） - 百香果,1,1,999,0,hebat-gen6
variation,hebat-gen6-015,HEBAT 喜貝六代 10000 口拋棄式一次性電子煙（15ml 台灣現貨） - 葡萄,1,1,999,0,hebat-gen6
variation,hebat-gen6-016,HEBAT 喜貝六代 10000 口拋棄式一次性電子煙（15ml 台灣現貨） - 荔枝,1,1,999,0,hebat-gen6
variation,hebat-gen6-017,HEBAT 喜貝六代 10000 口拋棄式一次性電子煙（15ml 台灣現貨） - 藍莓,1,1,999,0,hebat-gen6
variation,hebat-gen6-018,HEBAT 喜貝六代 10000 口拋棄式一次性電子煙（15ml 台灣現貨） - 鐵觀音,1,1,999,0,hebat-gen6
variation,hebat-gen6-019,HEBAT 喜貝六代 10000 口拋棄式一次性電子煙（15ml 台灣現貨） - 冰泉,1,1,999,0,hebat-gen6
variation,hebat-gen6-020,HEBAT 喜貝六代 10000 口拋棄式一次性電子煙（15ml 台灣現貨） - 薄荷,1,1,999,0,hebat-gen6
variable,diya-7500,DIYA 叮啞拋棄式 7500 口大容量可充電一次性電子煙,1,1,999,0,
variation,diya-7500-001,DIYA 叮啞拋棄式 7500 口大容量可充電一次性電子煙 - 冬瓜冷露,1,1,999,0,diya-7500
variation,diya-7500-002,DIYA 叮啞拋棄式 7500 口大容量可充電一次性電子煙 - 雪碧,1,1,999,0,diya-7500
variation,diya-7500-003,DIYA 叮啞拋棄式 7500 口大容量可充電一次性電子煙 - 養樂多,1,1,999,0,diya-7500
variation,diya-7500-004,DIYA 叮啞拋棄式 7500 口大容量可充電一次性電子煙 - 可口可樂,1,1,999,0,diya-7500
variation,diya-7500-005,DIYA 叮啞拋棄式 7500 口大容量可充電一次性電子煙 - 夏日酷飲（檸檬海鹽）,1,1,999,0,diya-7500
variation,diya-7500-006,DIYA 叮啞拋棄式 7500 口大容量可充電一次性電子煙 - 白玉山竹,1,1,999,0,diya-7500
variation,diya-7500-007,DIYA 叮啞拋棄式 7500 口大容量可充電一次性電子煙 - 芭樂,1,1,999,0,diya-7500
variation,diya-7500-008,DIYA 叮啞拋棄式 7500 口大容量可充電一次性電子煙 - 荔枝,1,1,999,0,diya-7500
variation,diya-7500-009,DIYA 叮啞拋棄式 7500 口大容量可充電一次性電子煙 - 百香果,1,1,999,0,diya-7500
variation,diya-7500-010,DIYA 叮啞拋棄式 7500 口大容量可充電一次性電子煙 - 西瓜,1,1,999,0,diya-7500
variation,diya-7500-011,DIYA 叮啞拋棄式 7500 口大容量可充電一次性電子煙 - 藍莓,1,1,999,0,diya-7500
variation,diya-7500-012,DIYA 叮啞拋棄式 7500 口大容量可充電一次性電子煙 - 葡萄,1,1,999,0,diya-7500
variation,diya-7500-013,DIYA 叮啞拋棄式 7500 口大容量可充電一次性電子煙 - 哈密瓜,1,1,999,0,diya-7500
variation,diya-7500-014,DIYA 叮啞拋棄式 7500 口大容量可充電一次性電子煙 - 芒果,1,1,999,0,diya-7500
variation,diya-7500-015,DIYA 叮啞拋棄式 7500 口大容量可充電一次性電子煙 - 櫻桃,1,1,999,0,diya-7500
variation,diya-7500-016,DIYA 叮啞拋棄式 7500 口大容量可充電一次性電子煙 - 草莓西瓜,1,1,999,0,diya-7500
variation,diya-7500-017,DIYA 叮啞拋棄式 7500 口大容量可充電一次性電子煙 - 薔薇布林（首薇布林）,1,1,999,0,diya-7500
variation,diya-7500-018,DIYA 叮啞拋棄式 7500 口大容量可充電一次性電子煙 - 鐵觀音,1,1,999,0,diya-7500
variation,diya-7500-019,DIYA 叮啞拋棄式 7500 口大容量可充電一次性電子煙 - 神仙薄荷,1,1,999,0,diya-7500
variation,diya-7500-020,DIYA 叮啞拋棄式 7500 口大容量可充電一次性電子煙 - 玫瑰茉莉,1,1,999,0,diya-7500
variation,diya-7500-021,DIYA 叮啞拋棄式 7500 口大容量可充電一次性電子煙 - 冰清玉露,1,1,999,0,diya-7500
variation,diya-7500-022,DIYA 叮啞拋棄式 7500 口大容量可充電一次性電子煙 - 童年冰棍,1,1,999,0,diya-7500
variation,diya-7500-023,DIYA 叮啞拋棄式 7500 口大容量可充電一次性電子煙 - 冰冰爆爆,1,1,999,0,diya-7500
variable,sp2s-silicone-sleeve,電子煙配件 思博瑞 SP2S 主機矽膠保護套（多色可選）,1,1,999,0,
variation,sp2s-silicone-sleeve-001,電子煙配件 思博瑞 SP2S 主機矽膠保護套（多色可選） - 黑色,1,1,999,0,sp2s-silicone-sleeve
variation,sp2s-silicone-sleeve-002,電子煙配件 思博瑞 SP2S 主機矽膠保護套（多色可選） - 白色,1,1,999,0,sp2s-silicone-sleeve
variation,sp2s-silicone-sleeve-003,電子煙配件 思博瑞 SP2S 主機矽膠保護套（多色可選） - 粉紅,1,1,999,0,sp2s-silicone-sleeve
variation,sp2s-silicone-sleeve-004,電子煙配件 思博瑞 SP2S 主機矽膠保護套（多色可選） - 深藍,1,1,999,0,sp2s-silicone-sleeve
variation,sp2s-silicone-sleeve-005,電子煙配件 思博瑞 SP2S 主機矽膠保護套（多色可選） - 水藍,1,1,999,0,sp2s-silicone-sleeve
variation,sp2s-silicone-sleeve-006,電子煙配件 思博瑞 SP2S 主機矽膠保護套（多色可選） - 紅色,1,1,999,0,sp2s-silicone-sleeve
variation,sp2s-silicone-sleeve-007,電子煙配件 思博瑞 SP2S 主機矽膠保護套（多色可選） - 黃色,1,1,999,0,sp2s-silicone-sleeve
variation,sp2s-silicone-sleeve-008,電子煙配件 思博瑞 SP2S 主機矽膠保護套（多色可選） - 乳牛紋,1,1,999,0,sp2s-silicone-sleeve
variation,sp2s-silicone-sleeve-009,電子煙配件 思博瑞 SP2S 主機矽膠保護套（多色可選） - 彩色,1,1,999,0,sp2s-silicone-sleeve
variation,sp2s-silicone-sleeve-010,電子煙配件 思博瑞 SP2S 主機矽膠保護套（多色可選） - 海王星掛繩 · 藍,1,1,999,0,sp2s-silicone-sleeve
variation,sp2s-silicone-sleeve-011,電子煙配件 思博瑞 SP2S 主機矽膠保護套（多色可選） - 海王星掛繩 · 紅,1,1,999,0,sp2s-silicone-sleeve
variation,sp2s-silicone-sleeve-012,電子煙配件 思博瑞 SP2S 主機矽膠保護套（多色可選） - 海王星掛繩 · 紫,1,1,999,0,sp2s-silicone-sleeve
variation,sp2s-silicone-sleeve-013,電子煙配件 思博瑞 SP2S 主機矽膠保護套（多色可選） - 海王星掛繩 · 粉,1,1,999,0,sp2s-silicone-sleeve
variation,sp2s-silicone-sleeve-014,電子煙配件 思博瑞 SP2S 主機矽膠保護套（多色可選） - 一般項鍊掛繩,1,1,999,0,sp2s-silicone-sleeve
variable,sp2s-empty-shell-standard,SP2／SP2S 一代空殼（一般版白芯）正版空殼 · 參考灌滿 2.3ml,1,1,999,0,
variation,sp2s-empty-shell-standard-001,SP2／SP2S 一代空殼（一般版白芯）正版空殼 · 參考灌滿 2.3ml - 空殼單規格,1,1,999,0,sp2s-empty-shell-standard
variable,sp2s-empty-shell-pro,SP2S 一代空殼（Pro 版盒裝殼）正版空殼 · 參考灌滿 2.3ml,1,1,999,0,
variation,sp2s-empty-shell-pro-001,SP2S 一代空殼（Pro 版盒裝殼）正版空殼 · 參考灌滿 2.3ml - 空殼單規格,1,1,999,0,sp2s-empty-shell-pro
